id,doi,is_oa,source,oa_url,host_type
1260,10.1080/01621459.2021.1956937,False,,,
1261,10.3150/22-BEJ1508,True,unpaywall,https://eprints.whiterose.ac.uk/id/eprint/186577/1/LRS_Bernoulli_2022.pdf,repository
1262,10.1007/s13253-026-00735-8,False,,,
1263,10.1016/j.trc.2021.103130,False,,,
1264,10.1146/annurev-statistics-041124-044143,True,unpaywall,https://doi.org/10.1146/annurev-statistics-041124-044143,publisher
1265,10.1080/03610926.2018.1445856,False,,,
1266,10.1109/ISCEIC53685.2021.00010,False,,,
1268,10.1016/j.csda.2018.07.003,False,,,
1269,10.1080/02331888.2026.2645115,False,,,
1271,10.1109/BigData50022.2020.9378087,True,semantic_scholar,https://arxiv.org/pdf/2011.12378,
1272,10.1080/00949655.2020.1746786,True,unpaywall,https://orbi.uliege.be/handle/2268/255966,repository
1273,10.1002/sim.10214,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.10214,publisher
1274,10.1007/s10651-020-00469-x,False,,,
1275,10.1111/jtsa.12675,False,,,
1276,10.3934/math.2024720,True,unpaywall,http://www.aimspress.com/aimspress-data/math/2024/6/PDF/math-09-06-720.pdf,publisher
1277,10.1214/18-BA1140,True,unpaywall,https://doi.org/10.1214/18-ba1140,publisher
1278,10.1080/01621459.2019.1604362,True,unpaywall,https://eprints.whiterose.ac.uk/144904/1/LRS_JASA.pdf,repository
1279,10.1002/asmb.2443,True,unpaywall,http://mediatum.ub.tum.de/node?id=1524368,repository
1280,10.1080/02664763.2025.2490093,True,unpaywall,https://doi.org/10.1080/02664763.2025.2490093,publisher
1281,10.1002/asmb.70050,False,,,
1282,10.1080/03610926.2020.1738485,False,,,
1283,10.1007/978-3-031-53092-0_2,False,,,
1284,,False,,,sin_doi
1285,10.1109/CCWC62904.2025.10903722,False,,,
1286,10.1016/j.spa.2019.12.002,True,unpaywall,https://arxiv.org/pdf/1905.13186,repository
1287,10.1016/j.knosys.2021.107527,True,unpaywall,https://doi.org/10.1016/j.knosys.2021.107527,publisher
1288,10.3390/econometrics8010007,True,unpaywall,https://www.mdpi.com/2225-1146/8/1/7/pdf?version=1585141456,publisher
1293,10.3390/math13223637,True,unpaywall,https://www.mdpi.com/2227-7390/13/22/3637/pdf,publisher
1295,10.5705/ss.202020.0365,True,unpaywall,https://doi.org/10.5705/ss.202020.0365,publisher
1297,10.1080/10618600.2025.2489537,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/10618600.2025.2489537?needAccess=true,publisher
1299,10.1016/j.jmva.2018.10.003,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X1730739X/pdf,publisher
1300,10.1016/j.spasta.2020.100444,False,,,
1301,10.1007/s10479-018-3108-4,True,unpaywall,https://pure.qub.ac.uk/en/publications/5ae2c9ea-eef4-48f1-b9bb-3335710bf464,repository
1303,10.1080/03610926.2025.2587684,False,,,
1304,10.3150/23-BEJ1591,False,,,
1305,10.1080/01621459.2024.2302198,True,unpaywall,https://arxiv.org/pdf/2401.06990,repository
1306,10.3390/math11081973,True,unpaywall,https://www.mdpi.com/2227-7390/11/8/1973/pdf?version=1682242939,publisher
1307,10.1080/01621459.2026.2654876,False,,,
1310,,False,,,sin_doi
1311,10.1214/20-AOAS1374,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-14/issue-4/Region-referenced-spectral-power-dynamics-of-EEG-signals--A/10.1214/20-AOAS1374.pdf,publisher
1312,10.1214/26-EJS2488,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-20/issue-1/Resampling-free-inference-for-time-series-via-RKHS-embedding/10.1214/26-EJS2488.pdf,publisher
1313,10.3389/fenrg.2025.1477248,True,unpaywall,https://doi.org/10.3389/fenrg.2025.1477248,publisher
1314,10.1002/wics.1444,False,,,
1316,10.1214/18-AOAS1230,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-13/issue-2/Nonparametric-testing-for-differences-in-electricity-prices--The-case/10.1214/18-AOAS1230.pdf,publisher
1317,10.1007/s10690-023-09431-w,False,,,
1318,10.1016/j.csda.2023.107821,True,unpaywall,https://doi.org/10.1016/j.csda.2023.107821,publisher
1319,10.3390/math14122112,True,unpaywall,https://www.mdpi.com/2227-7390/14/12/2112/pdf?version=1781337298,publisher
1320,10.3390/sym17081207,True,unpaywall,https://www.mdpi.com/2073-8994/17/8/1207/pdf?version=1753781592,publisher
1323,10.1007/s10651-025-00682-6,False,,,
1324,10.1002/wics.1534,False,,,
1325,10.1007/s11749-026-01022-x,False,,,
1327,10.1080/03610926.2025.2522114,False,,,
1329,10.3390/math11051259,True,unpaywall,https://www.mdpi.com/2227-7390/11/5/1259/pdf?version=1678149345,publisher
1330,10.1007/s13253-022-00494-2,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s13253-022-00494-2.pdf,publisher
1331,10.3390/math13132172,True,unpaywall,https://doi.org/10.3390/math13132172,publisher
1332,10.1093/jrsssb/qkad015,True,semantic_scholar,https://arxiv.org/pdf/2003.05968,
1333,10.1214/22-AOAS1602,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-16/issue-4/Clustering-and-forecasting-multiple-functional-time-series/10.1214/22-AOAS1602.pdf,publisher
1336,10.1080/10618600.2024.2319166,True,semantic_scholar,https://arxiv.org/pdf/2305.19749,
1337,10.1007/s10255-024-1143-2,False,,,
1338,10.1007/s10596-023-10252-z,False,,,
1339,10.1214/23-SS143,True,unpaywall,https://projecteuclid.org/journals/statistics-surveys/volume-17/issue-none/White-noise-testing-for-functional-time-series/10.1214/23-SS143.pdf,publisher
1340,10.1214/20-BJPS466,True,unpaywall,https://projecteuclid.org/journals/brazilian-journal-of-probability-and-statistics/volume-34/issue-2/Recent-developments-in-complex-and-spatially-correlated-functional-data/10.1214/20-BJPS466.pdf,publisher
1341,10.1515/dema-2025-0125,True,unpaywall,https://www.degruyterbrill.com/document/doi/10.1515/dema-2025-0125/pdf,publisher
1343,10.1016/j.insmatheco.2022.07.002,False,,,
1344,10.1002/asmb.70116,False,,,
1345,10.3934/math.20241719,True,unpaywall,http://www.aimspress.com/aimspress-data/math/2024/12/PDF/math-09-12-1719.pdf,publisher
1346,10.1080/10485252.2023.2206926,True,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC10688779/pdf/nihms-1899939.pdf,repository
1347,10.32479/ijeep.10607,True,unpaywall,https://doi.org/10.32479/ijeep.10607,publisher
1348,,False,,,sin_doi
1350,10.1007/978-981-16-4884-7_29,True,unpaywall,https://run.unl.pt/bitstream/10362/127601/1/The_Demographics_of_Defense_and_Security_in_Japan.pdf,repository
1351,10.3390/sym17030460,True,unpaywall,https://doi.org/10.3390/sym17030460,publisher
1352,10.1016/j.csda.2024.108092,True,unpaywall,https://doi.org/10.1016/j.csda.2024.108092,publisher
1353,10.1016/j.ijar.2021.12.003,False,,,
1354,10.1016/j.jmva.2018.09.005,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X17304827/pdf,publisher
1355,10.1080/03610918.2019.1626885,True,semantic_scholar,http://arxiv.org/pdf/1811.02809,
1356,10.1007/s11203-023-09305-y,False,,,
1357,10.1016/j.aml.2021.107832,False,,,
1358,10.1080/1331677X.2022.2076144,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/1331677X.2022.2076144?needAccess=true,publisher
1359,10.1093/jjfinec/nbac003,True,unpaywall,https://doi.org/10.1093/jjfinec/nbac003,publisher
1361,10.1016/j.spasta.2017.11.004,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S2211675317301306?via%3Dihub,publisher
1363,10.1016/j.ecosta.2020.04.004,True,unpaywall,https://arxiv.org/pdf/1903.00288,repository
1364,10.1016/j.jmva.2024.105374,True,unpaywall,https://doi.org/10.1016/j.jmva.2024.105374,repository
1365,10.1111/mafi.70011,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/mafi.70011,publisher
1366,10.1002/sim.10192,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.10192,publisher
1367,10.1109/ICADEIS71120.2026.11644543,False,,,
1369,10.1109/ICCBDAI66607.2025.11388040,False,,,
1370,10.5705/ss.202018.0320,True,unpaywall,https://arxiv.org/pdf/1708.05248,repository
1371,10.1080/17442508.2024.2422122,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/17442508.2024.2422122?needAccess=true,publisher
1372,10.1214/22-BA1320,True,unpaywall,https://projecteuclid.org/journals/bayesian-analysis/advance-publication/Bayesian-Spatial-Homogeneity-Pursuit-of-Functional-Data--An-Application/10.1214/22-BA1320.pdf,publisher
1373,10.1214/20-EJS1778,True,unpaywall,https://doi.org/10.1214/20-ejs1778,publisher
1374,10.1016/j.knosys.2020.105960,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S0950705120302835,publisher
1375,10.3390/math12243956,True,unpaywall,https://www.mdpi.com/2227-7390/12/24/3956/pdf?version=1734365683,publisher
1377,10.1016/j.strueco.2019.05.007,True,semantic_scholar,https://repository.up.ac.za/bitstream/2263/70743/1/Das_Effect_2019.pdf,
1378,10.1002/for.3000,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/for.3000,publisher
1379,10.1002/cjs.11473,True,semantic_scholar,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cjs.11473,
1380,10.1007/s11634-020-00384-w,True,unpaywall,https://cnam.hal.science/hal-02495912,repository
1381,10.1109/ICAIIC48513.2020.9065012,False,,,
1382,10.1002/for.70127,True,unpaywall,https://doi.org/10.1002/for.70127,publisher
1383,10.1016/j.jmva.2021.104877,True,unpaywall,https://kar.kent.ac.uk/95053/1/1g.%20Change%20point%20analysis%20JMVA_accept.pdf,repository
1384,10.3150/21-BEJ1418,True,unpaywall,http://hdl.handle.net/2003/39090,repository
1386,10.3390/math10234508,True,unpaywall,https://www.mdpi.com/2227-7390/10/23/4508/pdf?version=1669716965,publisher
1387,10.1007/978-3-031-34204-2_40,False,,,
1389,10.1111/jtsa.70024,True,unpaywall,https://doi.org/10.1111/jtsa.70024,publisher
1392,10.3150/20-BEJ1246,True,unpaywall,https://projecteuclid.org/journals/bernoulli/volume-27/issue-1/A-similarity-measure-for-second-order-properties-of-non-stationary/10.3150/20-BEJ1246.pdf,publisher
1393,10.1093/biomet/asaf077,False,,,
1395,10.1002/for.3171,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/for.3171,publisher
1396,10.1016/j.spasta.2025.100888,True,unpaywall,https://doi.org/10.1016/j.spasta.2025.100888,publisher
1397,10.1016/j.jspi.2023.106133,False,,,
1398,10.1080/10485252.2019.1583338,False,,,
1399,10.1002/asmb.2499,False,,,
1400,10.1080/02664763.2022.2108773,True,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC10332224/pdf/CJAS_50_2108773.pdf,repository
1401,10.1016/j.energy.2026.140912,False,,,
1402,10.1007/s10668-023-03422-7,False,,,
1403,10.1080/10485252.2024.2332686,True,unpaywall,https://doi.org/10.1080/10485252.2024.2332686,publisher
1404,10.6339/21-JDS1031,True,unpaywall,https://jds-online.org/journal/JDS/article/1265/file/pdf,publisher
1405,10.1155/2022/7822710,True,unpaywall,https://downloads.hindawi.com/journals/mpe/2022/7822710.pdf,publisher
1406,10.1080/14697688.2024.2396977,False,,,
1407,10.12012/CJoE2020-0005,False,,,
1408,10.1007/s13253-022-00519-w,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s13253-022-00519-w.pdf,publisher
1409,10.1016/j.csda.2024.108094,True,unpaywall,https://doi.org/10.1016/j.csda.2024.108094,publisher
1410,10.1016/j.knosys.2021.107023,False,,,
1411,10.1016/j.jmva.2018.10.008,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S0047259X17306292?via%3Dihub,publisher
1412,10.1002/wics.1538,False,,,
1414,10.1111/anzs.70043,True,unpaywall,https://doi.org/10.1111/anzs.70043,publisher
1415,10.1111/rssc.12589,False,,,
1416,10.3390/e25071108,True,unpaywall,https://www.mdpi.com/1099-4300/25/7/1108/pdf?version=1690205856,publisher
1417,10.1007/s11135-022-01611-6,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11135-022-01611-6.pdf,publisher
1418,10.1007/s10668-025-06816-x,False,,,
1419,10.19139/soic-2310-5070-1569,True,unpaywall,http://www.iapress.org/index.php/soic/article/download/1569/1324,publisher
1420,10.1002/for.3241,True,semantic_scholar,http://arxiv.org/pdf/2411.12423,
1421,10.1145/3677052.3698633,True,unpaywall,https://doi.org/10.1145/3677052.3698633,
1422,10.1080/09720529.2018.1527484,False,,,
1423,10.1080/01621459.2022.2071720,True,unpaywall,https://portal.findresearcher.sdu.dk/da/publications/9dc8e347-67b4-478d-80e4-b6237f0c7382,repository
1424,10.1002/sim.8768,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.8768,publisher
1425,10.1080/00949655.2019.1572146,True,unpaywall,https://arxiv.org/pdf/1901.06030,repository
1426,10.1080/01621459.2021.1929248,True,unpaywall,https://arxiv.org/pdf/1906.00281,repository
1427,10.1007/978-3-030-62833-8_14,False,,,
1428,10.1111/jtsa.12532,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jtsa.12532,publisher
1429,10.1007/s00362-017-0891-y,True,unpaywall,https://arxiv.org/pdf/1604.03776,repository
1430,10.1080/10485252.2022.2027412,False,,,
1431,10.1002/sta4.330,True,unpaywall,https://arxiv.org/pdf/1906.05232,repository
1432,10.1016/j.csda.2018.06.003,True,unpaywall,http://hdl.handle.net/10754/628526,repository
1434,10.3390/math14050835,True,unpaywall,https://www.mdpi.com/2227-7390/14/5/835/pdf?version=1772702441,publisher
1436,10.1080/00949655.2019.1584199,False,,,
1437,10.1080/07350015.2025.2520862,True,unpaywall,https://arxiv.org/pdf/2606.00858,repository
1438,10.1515/strm-2017-0011,False,,,
1439,10.1214/23-EJS2112,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-17/issue-1/Functional-spherical-autocorrelation--A-robust-estimate-of-the-autocorrelation/10.1214/23-EJS2112.pdf,publisher
1440,10.1007/s41870-024-02250-w,False,,,
1441,10.1111/jtsa.12447,False,,,
1442,10.3390/forecast6010008,True,unpaywall,https://www.mdpi.com/2571-9394/6/1/8/pdf?version=1707217799,publisher
1443,10.1007/s11634-020-00412-9,True,unpaywall,http://hdl.handle.net/10234/189368,repository
1444,10.1017/S1748499519000046,True,unpaywall,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/FB38EDEA192BB7FA365687AAEE1856FB/S1748499519000046a.pdf/div-class-title-forecasting-health-expenses-using-a-functional-data-model-div.pdf,publisher
1445,10.3389/fams.2025.1600278,True,unpaywall,https://doi.org/10.3389/fams.2025.1600278,publisher
1446,10.1057/s41599-026-07574-5,True,unpaywall,https://www.nature.com/articles/s41599-026-07574-5_reference.pdf,publisher
1448,10.1007/s10668-023-04234-5,False,,,
1450,10.1007/s00180-022-01259-8,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00180-022-01259-8.pdf,publisher
1451,10.1016/j.econlet.2021.109835,True,unpaywall,https://hal.science/hal-03323669/document,repository
1452,10.1016/j.eneco.2021.105753,False,,,
1453,10.1080/10618600.2019.1575745,False,,,
1454,10.1080/10618600.2025.2610387,False,,,
1455,10.1214/23-AAP2019,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-probability/volume-34/issue-2/A-feasible-central-limit-theorem-for-realised-covariation-of-SPDEs/10.1214/23-AAP2019.pdf,publisher
1457,10.1007/s00362-025-01698-7,False,,,
1458,10.21437/Interspeech.2019-2143,False,,,
1459,10.1080/03610926.2017.1359292,False,,,
1460,10.1002/wics.1525,True,unpaywall,https://ink.library.smu.edu.sg/lkcsb_research/6688,repository
1461,,False,,,sin_doi
1462,10.1007/s00180-018-0816-9,False,,,
1463,10.1111/jtsa.12302,True,unpaywall,https://arxiv.org/pdf/1801.05466,repository
1464,10.1155/jom/2159604,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1155/jom/2159604,publisher
1465,10.1080/07474938.2020.1772570,False,,,
1466,10.1007/s00180-026-01791-x,False,,,
1467,10.1007/s11203-024-09315-4,False,,,
1468,10.1016/j.ijar.2021.10.008,False,,,
1469,10.1057/s41599-026-07091-5,True,unpaywall,https://www.nature.com/articles/s41599-026-07091-5_reference.pdf,publisher
1470,10.1016/j.eneco.2021.105117,False,,,
1471,10.1214/20-EJS1796,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-15/issue-1/Detecting-structural-breaks-in-eigensystems-of-functional-time-series/10.1214/20-EJS1796.pdf,publisher
1472,10.1016/j.knosys.2018.10.035,True,semantic_scholar,https://arxiv.org/pdf/1805.05617,
1473,10.1007/s00184-019-00757-y,False,,,
1474,10.1016/j.physa.2018.12.036,True,unpaywall,http://hdl.handle.net/10234/178949,repository
1475,10.1214/24-EJS2290,True,unpaywall,https://doi.org/10.1214/24-ejs2290,publisher
1476,10.1080/03610918.2025.2458578,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/03610918.2025.2458578?needAccess=true,publisher
1477,10.1016/j.econlet.2025.112350,False,,,
1478,10.1111/stan.12290,False,,,
1479,10.1080/1540496X.2020.1808458,True,unpaywall,https://repository.up.ac.za/bitstream/2263/79955/1/Caldeira_Forecasting_2021.pdf,repository
1480,10.1017/asb.2018.34,True,unpaywall,https://ebuah.uah.es/dspace/bitstream/10017/59167/3/how_albarran_ABTJI_2019.pdf,repository
1481,10.1016/j.csda.2022.107647,True,semantic_scholar,https://www.sciencedirect.com/science/article/am/pii/S0167947322002274,
1482,10.1080/10485252.2026.2711599,False,,,
1483,10.1016/j.ins.2021.09.057,True,unpaywall,https://doi.org/10.1016/j.ins.2021.09.057,publisher
1485,10.1016/j.econlet.2018.05.038,False,,,
1486,10.1017/asb.2020.3,True,unpaywall,https://arxiv.org/pdf/2001.03658,repository
1487,10.1016/j.ins.2021.12.113,False,,,
1488,10.1162/netn_a_00372,True,unpaywall,https://direct.mit.edu/netn/article-pdf/doi/10.1162/netn_a_00372/2348514/netn_a_00372.pdf,publisher
1489,10.1080/10618600.2022.2034640,True,unpaywall,https://doi.org/10.1080/10618600.2022.2034640,publisher
1490,10.3390/e27060552,True,unpaywall,https://www.mdpi.com/1099-4300/27/6/552/pdf?version=1748076668,publisher
1491,10.1016/j.jeconom.2019.01.006,True,semantic_scholar,https://mpra.ub.uni-muenchen.de/83990/1/MPRA_paper_83990.pdf,
1492,10.1016/j.energy.2023.129355,False,,,
1493,10.1146/annurev-statistics-032921-033726,True,unpaywall,https://www.annualreviews.org/doi/pdf/10.1146/annurev-statistics-032921-033726,publisher
1494,10.1016/j.frl.2021.101933,True,unpaywall,https://hal.science/hal-03323675/document,repository
1495,10.1186/s12859-019-2717-5,True,unpaywall,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/s12859-019-2717-5,publisher
1496,10.1080/01621459.2026.2625441,False,,,
1497,10.1007/s11203-025-09328-7,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11203-025-09328-7.pdf,publisher
1498,10.1016/j.trip.2022.100752,True,unpaywall,https://doi.org/10.1016/j.trip.2022.100752,publisher
1499,10.1515/strm-2019-0029,False,,,
1500,10.1007/s41237-025-00278-1,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s41237-025-00278-1.pdf,publisher
1501,10.1016/j.jmva.2020.104673,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S0047259X20302542?via%3Dihub,publisher
1502,10.1111/jtsa.70007,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jtsa.70007,publisher
1503,10.1109/BigData55660.2022.10020482,True,semantic_scholar,http://arxiv.org/pdf/2301.00357,
1504,10.3390/math14091455,True,unpaywall,https://www.mdpi.com/2227-7390/14/9/1455/pdf?version=1777191180,publisher
1505,10.1016/j.energy.2024.131096,False,,,
1506,10.1214/21-EJS1960,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-16/issue-1/Finite-sample-theory-for-high-dimensional-functional-scalar-time-series/10.1214/21-EJS1960.pdf,publisher
1507,10.1002/wics.1567,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/wics.1567,publisher
1508,10.1007/s00362-024-01577-7,True,unpaywall,https://doi.org/10.1007/s00362-024-01577-7,publisher
1509,10.1080/00401706.2025.2551351,False,,,
1510,10.1177/01956574241280779,False,,,
1511,10.3150/22-BEJ1464,True,unpaywall,https://projecteuclid.org/journals/bernoulli/volume-29/issue-1/On-consistency-and-sparsity-for-high-dimensional-functional-time-series/10.3150/22-BEJ1464.pdf,publisher
1512,10.1111/rssb.12076,False,,,
1513,,False,,,sin_doi
1514,10.1002/asmb.1954,False,,,
1515,10.1002/qre.2037,False,,,
1516,10.1111/ectj.12024,True,unpaywall,https://academic.oup.com/ectj/article-pdf/17/2/S101/27684893/ectjs101.pdf,publisher
1517,10.1198/jasa.2009.0108,True,unpaywall,http://hdl.handle.net/10016/243,repository
1518,10.1016/j.ecolind.2017.08.016,False,,,
1519,10.1016/j.jkss.2014.06.005,False,,,
1520,10.1214/16-BA1004,True,unpaywall,https://projecteuclid.org/journals/bayesian-analysis/volume-12/issue-2/Bayesian-Functional-Data-Modeling-for-Heterogeneous-Volatility/10.1214/16-BA1004.pdf,publisher
1521,10.18637/jss.v072.i02,True,unpaywall,https://www.jstatsoft.org/index.php/jss/article/view/v072i02/v72i02.pdf,publisher
1522,10.21307/stattrans-2018-019,True,unpaywall,https://doi.org/10.21307/stattrans-2018-019,publisher
1523,10.1016/j.jce.2015.10.004,False,,,
1524,10.1007/s11009-013-9329-8,False,,,
1525,10.1002/wics.1419,False,,,
1526,10.1016/j.jeconom.2015.06.025,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S0304407615003036?via%3Dihub,publisher
1527,10.2436/20.8080.02.67,False,,,
1528,10.1080/02664763.2012.740619,False,,,
1529,10.1007/978-3-319-59147-6_13,True,semantic_scholar,https://arxiv.org/pdf/1702.02165,
1530,10.1007/978-3-319-18732-7_6,False,,,
1531,10.1016/j.ecolind.2015.05.005,False,,,
1532,10.1198/004017005000000067,False,,,
1533,10.1080/07350015.2016.1148040,False,,,
1534,10.1007/s10986-014-9224-1,False,,,
1535,10.1108/JRF-03-2016-0030,False,,,
1536,10.1007/978-3-319-55723-6_17,True,unpaywall,http://ifcs.boku.ac.at/_conference/index.php/ifcs2015,repository
1537,10.1002/for.2498,False,,,
1538,,False,,,sin_doi
1539,10.1002/env.912,False,,,
1540,10.1016/j.najef.2015.04.006,False,,,
1541,10.1007/3-540-27373-5_40,False,,,
1542,10.1080/01621459.2016.1219259,True,semantic_scholar,http://sfb649.wiwi.hu-berlin.de/papers/pdf/SFB649DP2014-030.pdf,
1543,10.1016/j.econlet.2013.09.026,True,unpaywall,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2467927,repository
1544,10.1016/j.spa.2012.12.011,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0304414912002724/pdf,publisher
1545,10.1111/ectj.12006,False,,,
1546,10.1186/1471-2105-10-S1-S32,True,unpaywall,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-10-S1-S32,publisher
1547,10.1007/s13163-015-0169-7,False,,,
1548,10.1016/j.csda.2014.06.008,True,semantic_scholar,https://www.sciencedirect.com/science/article/am/pii/S0167947314001790,
1549,10.32614/rj-2013-006,True,unpaywall,https://journal.r-project.org/archive/2013/RJ-2013-006/RJ-2013-006.pdf,publisher
1550,10.1214/17-AOS1645,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-46/issue-6A/Testing-for-periodicity-in-functional-time-series/10.1214/17-AOS1645.pdf,publisher
1551,10.1002/for.1169,True,semantic_scholar,http://www.eco.uc3m.es/temp/Cao%202.pdf,
1552,10.1017/S0266466614000784,False,,,
1553,10.1002/(SICI)1526-4025(199910/12)15:4<227::AID-ASMB388>3.0.CO;2-C,False,,,
1554,10.1201/b16597,False,,,
1555,10.1002/cjs.11231,True,unpaywall,https://ri.conicet.gov.ar/bitstream/11336/13366/1/CONICET_Digital_Nro.11632.pdf,repository
1556,10.1016/j.csda.2012.03.009,True,semantic_scholar,http://anson.ucdavis.edu/~mueller/stick3.pdf,
1557,10.1016/j.jmva.2008.12.008,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2008.12.008,
1558,,False,,,sin_doi
1559,10.1177/1471082X13508262,False,,,
1560,10.1016/j.jkss.2009.06.002,False,,,
1561,10.1017/S0266466612000023,False,,,
1562,10.1111/jtsa.12192,True,semantic_scholar,https://arxiv.org/pdf/1509.03813,
1563,10.1080/03610920802001870,False,,,
1564,10.1016/j.jmva.2015.09.002,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2015.09.002,
1565,10.1007/s11749-014-0368-4,False,,,
1566,10.1080/00401706.2012.657106,False,,,
1567,10.1007/978-3-319-05801-6_5,False,,,
1568,10.1214/16-AOAS953,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-10/issue-3/Mortality-and-life-expectancy-forecasting-for-a-group-of-populations/10.1214/16-AOAS953.pdf,publisher
1569,10.1016/j.jspi.2013.08.009,False,,,
1570,10.1093/bioinformatics/btx104,True,unpaywall,https://academic.oup.com/bioinformatics/article-pdf/33/13/1944/49040509/bioinformatics_33_13_1944.pdf,publisher
1571,10.4310/SII.2017.v10.n1.a8,False,,,
1572,10.1214/15-AOAS861,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-9/issue-4/The-discriminative-functional-mixture-model-for-a-comparative-analysis-of/10.1214/15-AOAS861.pdf,publisher
1573,10.3390/risks5020021,True,unpaywall,https://www.mdpi.com/2227-9091/5/2/21/pdf?version=1490436835,publisher
1574,10.1016/j.jmva.2017.01.005,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X17300118/pdf,publisher
1575,10.1016/j.jeconom.2016.04.004,False,,,
1576,10.1016/j.csda.2007.09.015,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0167947307003519,publisher
1577,10.1016/j.jmva.2014.09.011,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X14002188/pdf,publisher
1578,10.1137/1.9781611974331.ch55,True,semantic_scholar,https://arxiv.org/pdf/1512.04349,
1579,10.1111/rssb.12257,True,semantic_scholar,https://arxiv.org/pdf/1511.04020,
1580,10.1111/j.1467-9574.2010.00449.x,False,,,
1581,10.1080/02664760500080124,False,,,
1582,10.21307/stattrans-2016-032,True,unpaywall,https://sciendo.com/pdf/10.21307/stattrans-2016-032,publisher
1583,10.1111/jtsa.12264,True,semantic_scholar,https://arxiv.org/pdf/1612.04996,
1585,10.1002/sam.11366,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/5927610,repository
1586,10.1080/01621459.2014.909317,True,semantic_scholar,https://escholarship.org/content/qt3rf4859c/qt3rf4859c.pdf?t=o1cy1b,
1587,10.1007/978-3-319-05014-0_1,False,,,
1588,10.1007/978-1-4614-7846-1_3,False,,,
1589,10.1214/07-AOS516,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-37/issue-1/Common-functional-principal-components/10.1214/07-AOS516.pdf,publisher
1590,10.3150/13-BEJ592,True,unpaywall,https://projecteuclid.org/journals/bernoulli/volume-21/issue-2/Two-sample-inference-for-the-second-order-property-of-temporally/10.3150/13-BEJ592.pdf,publisher
1591,10.1007/978-3-319-73848-2_39,False,,,
1592,10.1007/978-3-642-34384-1_61,False,,,
