id,title_short,decision,reason_code,confidence,rationale
1349,Rich-text document styling restoration via reinforcement learning,exclude,I1,baja,"Restauracion de estilo de documentos via RL, sin relacion a FDA"
1350,The Demographics of Defense and Security in Japan,exclude,I1,baja,"Demografia de defensa en Japon, sin relacion a FDA"
1351,Functional Time Series Analysis Using Single-Index L1-Modal Regression,include,none,media,Analisis de FTS via regresion modal L1 de indice unico
1352,A goodness-of-fit test for functional time series with applications to Ornstein-Uhlenbeck processes,include,none,media,"Test de bondad de ajuste para FTS aplicado a procesos Ornstein-Uhlenbeck, datos financieros de alta frecuencia"
1353,A general bi-clustering algorithm for object data with an application to the analysis of a Lombardy ,include,none,baja,"Bi-clustering de datos de objetos aplicado a linea ferroviaria, posible relevancia FDA via 'object data'"
1354,Describing the concentration of income populations by functional principal component analysis on Lor,include,none,media,FPCA sobre curvas de Lorenz para concentracion de ingreso
1355,A flexible spatial autoregressive modelling framework for mixed covariates of multiple data types,include,none,media,Modelo SAR con covariables funcionales integradas metodologicamente
1356,Weak convergence of the conditional U-statistics for locally stationary functional time series,include,none,baja,Convergencia debil de U-estadisticos condicionales para FTS localmente estacionarias
1357,A kernel regression approach for identification of first order differential equations based on funct,include,none,baja,Regresion kernel para identificar ecuaciones diferenciales basado en datos funcionales
1358,Intraday volatility analysis of CSI 300 index futures: a dependent functional data method,include,none,media,Volatilidad intradia del indice CSI 300 via datos funcionales dependientes
1359,Empirical Asset Pricing with Functional Factors,include,none,media,Asset pricing empirico con factores funcionales
1360,Remaining useful life prognosis of vacuum circuit breaker mechanical performance via vibration signa,exclude,I1,media,"Prognosis de vida util de disyuntores via vibracion, sin relacion a FDA"
1361,Visualization and assessment of spatio-temporal covariance properties,include,none,media,Visualizacion y evaluacion de propiedades de covarianza espacio-temporal via FDA
1362,Change Point Analysis: Theory and Application,exclude,I1,baja,"Libro generico de analisis de puntos de cambio, sin indicio de enfoque FDA especifico"
1363,Detecting changes in the covariance structure of functional time series with application to fMRI dat,include,E4,media,"Deteccion de cambios en covarianza de FTS aplicado a fMRI, foco metodologico en covarianza funcional"
1364,Detection and localization of changes in a panel of densities,include,none,baja,Deteccion y localizacion de cambios en panel de densidades
1365,Dynamically Consistent Analysis of Realized Covariations in Term Structure Models,include,none,media,"Covariaciones realizadas en modelos de estructura de tasas, datos de bonos"
1366,Selection of number of clusters and warping penalty in clustering functional electrocardiogram,include,none,media,Seleccion de clusters y penalizacion de warping en clustering de ECG funcional
1367,Forecasting Shor-term Electricity Load of East Java Province using Functional Regression Time-varyin,include,none,media,Pronostico de carga electrica via regresion funcional con coeficiente variable en el tiempo
1368,Particularities and commonalities of singular spectrum analysis as a method of time series analysis ,exclude,I1,media,"Analisis espectral singular comparado con PCA, no aborda datos funcionales/bases"
1369,Deciphering Spatiotemporal Heterogeneity in Urban Networks with Functional Clustering,include,E4,media,"Clustering funcional de heterogeneidad urbana, transformacion explicita a representacion funcional"
1370,A nonparametric test for stationarity in functional time series,include,none,media,Test no parametrico de estacionariedad para FTS
1371,Ornstein–Uhlenbeck processes in Hilbert space and autoregressive moving-average time series,include,none,media,Procesos Ornstein-Uhlenbeck en espacio de Hilbert y series ARMA
1372,Bayesian Spatial Homogeneity Pursuit of Functional Data: An Application to the U.S. Income Distribut,include,none,media,Homogeneidad espacial bayesiana de datos funcionales aplicado a distribucion de ingreso en EEUU
1373,Functional arch and garch models: A yule-walker approach,include,none,baja,Modelos ARCH y GARCH funcionales via enfoque Yule-Walker
1374,Shape-based outlier detection in multivariate functional data,include,none,media,Deteccion de outliers basada en forma para datos funcionales multivariados
1375,Recursive Estimation of the Expectile-Based Shortfall in Functional Ergodic Time Series,include,none,media,Estimacion recursiva de shortfall basado en expectile para FTS ergodicas
1376,Deep Learning-Based Age Prediction from rs-fMRI,exclude,I1,media,"'rs-fMRI' es resonancia magnetica funcional (neurociencia), no FDA/representacion de bases"
1377,The effect of global crises on stock market correlations: Evidence from scalar regressions via funct,include,none,media,Efecto de crisis globales en correlaciones bursatiles via FDA
1378,Forecasting intraday financial time series with sieve bootstrapping and dynamic updating,include,none,media,Pronostico de FTS financieras intradia via sieve bootstrapping
1379,Estimation of total electricity consumption curves by sampling in a finite population when some traj,include,none,media,Estimacion de curvas de consumo electrico total via muestreo poblacional
1380,A robust spatial autoregressive scalar-on-function regression with t-distribution,include,none,baja,Regresion espacial autoregresiva robusta escalar-sobre-funcion
1381,"Hedging option contracts with locally weighted regression, functional data analysis, and Markov chai",include,none,media,Cobertura de opciones via regresion localmente ponderada y FDA
1382,Intraday Functional PCA Forecasting of Cryptocurrency Returns,include,none,media,FPCA intradia para pronostico de retornos de criptomonedas
1383,Change point analysis of covariance functions: A weighted cumulative sum approach,include,none,baja,Analisis de puntos de cambio de funciones de covarianza via CUSUM ponderado
1384,Pivotal tests for relevant differences in the second order dynamics of functional time series,include,none,media,Tests pivotales para diferencias en dinamica de segundo orden de FTS
1385,Forecasting Error Pattern-Based Anomaly Detection in Multivariate Time Series,exclude,I1,baja,"Deteccion de anomalias en series de tiempo multivariadas, sin mencion de FDA"
1386,Nonparametric Estimation of the Expected Shortfall Regression for Quasi-Associated Functional Data,include,none,media,Estimacion no parametrica de expectile shortfall para datos funcionales cuasi-asociados
1387,Forecasting Functional Time Series Using Federated Learning,include,none,baja,Pronostico de FTS via aprendizaje federado
1388,"Big Data, Machine Learning and Statistics: Challenges and Opportunities",exclude,I1,baja,"Big Data/ML/Estadistica: revision generica, sin indicio especifico de FDA"
1389,Functional Vašiček Model,include,none,media,Modelo Vasicek funcional para tasas continuas de trading day
1390,Exploring Universal Kriging Modelling for Functional Greenness Data Captured by Digital Webcams,exclude,I1,baja,"Kriging universal para datos de verdor via webcams, sin mencion de FDA"
1391,"AI-Enabled Integrated Information Systems for Service Operations Performance: Linking Accounting, Di",exclude,I1,baja,"Sistemas de informacion con IA para operaciones de servicio, sin relacion a FDA"
1392,A similarity measure for second order properties of non-stationary functional time series with appli,include,none,media,Medida de similitud para propiedades de segundo orden de FTS no estacionarias
1393,Extremal correlation coefficient for functional data,include,none,media,Coeficiente de correlacion extremal para datos funcionales
1394,Inferring Brain Signals Synchronicity From a Sample of EEG Readings,exclude,I1,media,"Sincronia de senales cerebrales EEG, sin mencion explicita de FDA/representacion funcional"
1395,Weighted compositional functional data analysis for modeling and forecasting life-table death counts,include,none,media,FDA composicional ponderada para modelar conteos de muerte en tablas de vida
1396,A Hotelling spatial scan statistic for functional data: Application to economic and climate data,include,none,media,Estadistico de escaneo espacial de Hotelling para datos funcionales aplicado a datos economicos
1397,A global test for heteroscedastic one-way FMANOVA with applications,include,none,baja,Test global heteroscedastico FMANOVA con aplicaciones
1398,Uniform consistency rate of kNN regression estimation for functional time series data,include,none,media,Tasa de consistencia uniforme de kNN para FTS
1399,From zero crossings to quantile-frequency analysis of time series with an application to nondestruct,include,none,media,Cruces por cero a analisis de cuantil-frecuencia con aplicacion a evaluacion no destructiva
1400,Functional data analysis of the relationship between electricity consumption and climate change driv,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1401,Rethinking energy security in China: Multi-dimensional measurement and spatiotemporal dynamics,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1402,Dynamic evolution and spatial–temporal disparities decomposition of high-quality economic developmen,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1403,Regression estimation for continuous-time functional data processes with missing at random response,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1404,Is the Group Structure Important in Grouped Functional Time Series?,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1405,Identifying the Dynamic Influence of Economic Policy Uncertainty on Enterprise Investment Using Func,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1406,FuNVol: multi-asset implied volatility market simulator using functional principal components and ne,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1407,Can High Frequency Data Improve Stock Prices Forecasting? — Empirical Evidence Based on Functional D,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1408,Asynchronous Changepoint Estimation for Spatially Correlated Functional Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1409,Efficient Bayesian functional principal component analysis of irregularly-observed multivariate curv,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1410,MD-MBPLS: A novel explanatory model in computational social science,include,none,media,"Incluido por regla de duda; posible E4 a revisar: MD-MBPLS mezcla tipos de datos, FDA es solo un componente, uso posiblemente accesorio"
1411,Local polynomial estimation of regression operators from functional data with correlated errors,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1412,On semiparametric regression in functional data analysis,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1413,A dynamic separable network model with actor heterogeneity: An application to global weapons transfe,exclude,I1,alta,"Red de transferencias de armas (STERGM), sin contenido de datos funcionales"
1414,Forecasting the Age Structure of the Scientific Workforce in Australia,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1415,Non-parametric Bayesian covariate-dependent multivariate functional clustering: An application to ti,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1416,Kolmogorov Entropy for Convergence Rate in Incomplete Functional Time Series: Application to Percent,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1417,Multi-country clustering-based forecasting of healthy life expectancy,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1418,Quantifying time dynamics in the regional disparities and spatial convergence of China’s high-qualit,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1419,On the Use of Yeo-Johnson Transformation in the Functional Multivariate Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1420,Nonstationary Functional Time Series Forecasting,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1421,Functional Mixed-type Clustering of Investors' Daily Returns During a Market Shock Change-point and ,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1422,Financial risk management based on functional data analysis,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1423,The Maximum of the Periodogram of a Sequence of Functional Data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1424,Parameter clustering in Bayesian functional principal component analysis of neuroscientific data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1425,A robust functional time series forecasting method,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1426,Functional Time Series Prediction Under Partial Observation of the Future Curve,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1427,Brief Review of Functional Data Analysis: A Case Study on Regional Demographic and Economic Data,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1428,Tests for conditional heteroscedasticity of functional data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1429,Detecting a structural change in functional time series using local Wilcoxon statistic,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1430,Nonparametric estimation of expectile regression in functional dependent data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1431,Functional singular spectrum analysis,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1432,Robust depth-based estimation of the functional autoregressive model,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1433,An adapted vector autoregressive expectation maximization imputation algorithm for climate data netw,exclude,I1,alta,"Imputacion climatica via VAR-EM, sin mencion a FDA/FPCA"
1434,Uncertainty Quantification of Complex Weather Dynamics Using a Novel Functional Autoregressive Model,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1435,Topological signatures of periodic-like signals,exclude,I1,media,"Firmas topologicas de senales periodicas (TDA), no es analisis de datos funcionales"
1436,Improved functional portmanteau tests,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1437,Change-Point Detection for Object-Valued Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1438,Risk related brain regions detection and individual risk classification with 3D image FPCA,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1439,Functional spherical autocorrelation: A robust estimate of the autocorrelation of a functional time ,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1440,Enhancing mean-reverting time series prediction with Gaussian Processes: functional and augmented da,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1441,Inference for the Lagged Cross-Covariance Operator Between Functional Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1442,Bootstrapping Long-Run Covariance of Stationary Functional Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1443,Robust archetypoids for anomaly detection in big functional data,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1444,Forecasting health expenses using a functional data model,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1445,Modeling and forecasting of the high-dimensional time series data with functional data analysis and ,include,none,media,"Incluido por regla de duda; posible E4 a revisar: Prediccion meteorologica con tecnicas FTS existentes, discusion metodologica de base incierta"
1446,Functional analysis of long-run ESG trajectories across world regions,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1447,FRODO: a novel approach to micro–macro multilevel regression,exclude,I1,alta,"Modelo de regresion multinivel micro-macro, sin datos funcionales"
1448,Monitoring the evolution of sustainable development goals in the European Union: a synthetic approac,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1449,"On randomly periodic strongly dependent time series, with applications to neural respiratory drive d",exclude,I1,media,"Teorema limite funcional (convergencia debil), no FDA de curvas"
1450,Combining unsupervised and supervised learning techniques for enhancing the performance of functiona,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1451,Decomposing anomalies,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1452,Analyzing the difference evolution of provincial energy consumption in China using the functional da,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1453,Directional Spectra-Based Clustering for Visualizing Patterns of Ocean Waves and Winds,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1454,Advanced Data Augmentation Methods in Neural Network for Functional Data Classification,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1455,A FEASIBLE CENTRAL LIMIT THEOREM FOR REALISED COVARIATION OF SPDES IN THE CONTEXT OF FUNCTIONAL DATA,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1456,Bayesian Analysis of Multivariate Matched Proportions with Sparse Response,exclude,I1,alta,"Proporciones multivariadas pareadas, sin datos funcionales"
1457,The general linear hypothesis testing problem for multivariate functional data with applications,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1458,Zooming in on spatiotemporal V-to-C coarticulation with functional PCA,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1459,Asymptotic normality of the local linear estimation of the conditional density for functional time-s,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1460,A review study of functional autoregressive models with application to energy forecasting,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1461,Topological Hidden Markov Models,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1462,Modeling functional data: a test procedure,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1463,Testing Separability of Functional Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1464,Conditional Density Kernel Estimation Under Random Censorship for Functional Weak Dependence Data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1465,Time evolution of income distributions with subgroup decompositions,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1466,F-KAN: a novel framework for functional regression based on Kolmogorov–Arnold networks,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1467,Projection-based white noise and goodness-of-fit tests for functional time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1468,Clustering-based simultaneous forecasting of life expectancy time series through Long-Short Term Mem,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1469,Understanding return variation in crypto assets: a functional ANOVA approach,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1470,Forecasting regional long-run energy demand: A functional coefficient panel approach,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1471,Detecting structural breaks in eigensystems of functional time series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1472,Aggregating multiple types of complex data in stock market prediction: A model-independent framework,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1473,Convergence rate of kernel regression estimation for time series data when both response and covaria,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1474,Robust multivariate and functional archetypal analysis with application to financial time series ana,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1475,Fractionally integrated curve time series with cointegration,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1476,Bayesian variable selection in distributed lag models: a focus on binary quantile and count data reg,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1477,Structural stability of functional data — A new adjusted-range-based self-normalization approach,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1478,A portmanteau test for the iid hypothesis,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1479,Forecasting the Term Structure of Interest Rates of the BRICS: Evidence from a Nonparametric Functio,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1480,HOW FUNCTIONAL DATA CAN ENHANCE THE ESTIMATION OF HEALTH EXPECTANCY: THE CASE OF DISABLED Spanish PO,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1481,Classification of social media users with generalized functional data analysis,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1482,Self-normalization tests for change points in functional time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1483,Convolution-based linear discriminant analysis for functional data classification,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1484,"Delta method, asymptotic distribution",exclude,I1,alta,"Metodo delta generico, sin contenido de datos funcionales"
1485,Distributions of GDP across versions of the Penn World Tables: A functional data analysis approach,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1486,FORECASTING MULTIPLE FUNCTIONAL TIME SERIES in A GROUP STRUCTURE: AN APPLICATION to MORTALITY,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1487,A time-varying distance based interval-valued functional principal component analysis method – A cas,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1488,Frequency modulation increases the specificity of time-resolved connectivity: A resting-state fMRI s,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1489,Inference and Computation for Sparsely Sampled Random Surfaces,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1490,Scalar-on-Function Mode Estimation Using Entropy and Ergodic Properties of Functional Time Series Da,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1491,Functional GARCH models: The quasi-likelihood approach and its applications,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1492,Functional classification and dynamic prediction of cumulative intraday returns in crude oil futures,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1493,Second-Generation Functional Data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1494,"Trading signal, functional data analysis and time series momentum",include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1495,NITPicker: Selecting time points for follow-up experiments,include,none,media,"Incluido por regla de duda; posible E4 a revisar: Seleccion de puntos temporales en experimentos, abstract truncado no confirma vinculo FDA"
1496,Functional-SVD for Heterogeneous Trajectories: Case Studies in Health,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1497,Asymptotic results of the randomly censored kernel-type expectile regression estimator for functiona,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1498,Functional data analysis approach for mapping change in time series: A case study using bicycle ride,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1499,The functional kNN estimator of the conditional expectile: Uniform consistency in number of neighbor,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1500,Functional time series forecasting of distributions: A Koopman-Wasserstein approach,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1501,The consistency and asymptotic normality of the kernel type expectile regression estimator for funct,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1502,A New Approach to Statistical Inference for Functional Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1503,Functional approach for Two Way Dimension Reduction in Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1504,Nonparametric Functional Times Series Data Analysis by kNN–Local Linear M-Regression,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1505,How does natural disasters affect China agricultural economic growth？,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1506,Finite sample theory for high-dimensional functional/scalar time series with applications,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1507,"Volatility and dynamic dependence modeling: Review, applications, and financial risk management",include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1508,Robust change-point detection for functional time series based on U-statistics and dependent wild bo,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1509,Degradation Data Analysis based on Wiener Process with a Nonlinear Drift and a Stochastic Volatility,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1510,Common Factors in the Profitability of Energy Firms,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1511,On consistency and sparsity for high-dimensional functional time series with application to autoregr,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1512,Dynamic functional principal components,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1513,Conditional quantiles for dependent functional data with application to the climatic El Niño phenome,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1514,An approach for identifying and predicting economic recessions in real-time using time-frequency fun,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1515,Regularization for Continuously Observed Ordinal Response Variables with Piecewise-constant Function,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1516,Generalized dynamic semi-parametric factor models for high-dimensional non-stationary time series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1517,On the concept of depth for functional data,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1518,A functional approach to Hill's numbers for assessing changes in species variety of ecological commu,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1519,Vector-on-function quantile regression for stationary ergodic processes,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1520,Bayesian functional data modeling for heterogeneous volatility,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1521,Bayesian nonparametric mixture estimation for time-indexed functional data in R,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1522,Generalized exponential smoothing in prediction of hierarchical time series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1523,The evolution of firm-level distributions for Ukrainian manufacturing firms,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1524,Maximum-Likelihood Asymptotic Inference for Autoregressive Hilbertian Processes: ML for Autoregressi,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1525,Kolmogorov–Zurbenko filters in spatiotemporal analysis,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1526,Nonstationarity in time series of state densities,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1527,Evaluating the complexity of some families of functional data,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1528,Functional time series approach for forecasting very short-term electricity demand,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1529,Robust clustering for time series using spectral densities and functional data analysis,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1530,Forecasting electricity consumption by aggregating experts; how to design a good set of experts,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1531,A dynamic water quality index model based on functional data analysis,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1532,Functional samples and bootstrap for predicting sulfur dioxide levels,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1533,Some Methods for Analyzing Big Dependent Data,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1534,On estimation of mean and covariance functions in repeated time series with long-memory errors*,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1535,A longevity basis risk analysis in a joint FDM framework,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1536,Functional data analysis for optimizing strategies of cash-flow management,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1537,"Time series forecasting using functional partial least square regression with stochastic volatility,",include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1538,"Using robust FPCA to identify outliers in functional time series, with applications to the electrici",include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1539,A spatio-temporal model for Antarctic sea ice formation,include,none,media,"Incluido por regla de duda; posible E4 a revisar: Modelo espacio-temporal para hielo marino, abstract truncado, no confirma discusion de base"
1540,An analysis of implied volatility jump dynamics: Novel functional data representation in crude oil m,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1541,Functional cluster analysis of financial time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1542,Forecasting Generalized Quantiles of Electricity Demand: A Functional Data Approach,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1543,Analysis of non-stationary dynamics in the financial system,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1544,Asymptotic normality of the principal components of functional time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1545,Predictability of shapes of intraday price curves,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
